client_id,amount,transaction_type,country,timestamp
C00001,1426.03,deposit,FR,2025-05-24 14:05:02
C00001,641.91,transfer,ES,2025-06-12 14:05:02
C00001,1339.29,purchase,IT,2025-06-13 14:05:02
C00001,515.46,withdrawal,ES,2025-05-27 14:05:02
C00001,1780.63,purchase,ES,2025-05-26 14:05:02
C00424,486.34,purchase,ES,2025-05-31 14:05:02
C00001,1542.81,deposit,ES,2025-06-01 14:05:02
C00002,667.13,payment,ES,2025-05-20 14:05:02
C00317,1008.44,payment,FR,2025-06-13 14:05:02
C00694,1778.34,withdrawal,IT,2025-06-06 14:05:02
C00001,1582.11,transfer,IT,2025-05-27 14:05:02
C00167,568.2,purchase,IT,2025-06-05 14:05:02
C00001,47.92,purchase,DE,2025-05-28 14:05:02
C00002,856.68,purchase,IT,2025-06-02 14:05:02
C00001,1941.27,transfer,FR,2025-05-29 14:05:02
C00001,1543.73,withdrawal,DE,2025-06-11 14:05:02
C00002,185.07,withdrawal,IT,2025-06-03 14:05:02
C00002,1671.69,deposit,ES,2025-06-10 14:05:02
C00001,1826.5,purchase,IT,2025-05-23 14:05:02
C00001,423.94,payment,IT,2025-06-07 14:05:02
C00001,1095.45,payment,DE,2025-05-21 14:05:02
C00001,1445.78,purchase,IT,2025-06-13 14:05:02
C00002,1150.48,payment,FR,2025-06-04 14:05:02
C00001,1676.42,deposit,ES,2025-05-29 14:05:02
C00001,822.41,withdrawal,FR,2025-05-18 14:05:02
C00537,17.15,transfer,IT,2025-06-06 14:05:02
C00001,1220.85,payment,FR,2025-05-26 14:05:02
C00001,1035.68,withdrawal,FR,2025-06-03 14:05:02
C00001,936.33,purchase,IT,2025-05-19 14:05:02
C00002,1499.93,deposit,FR,2025-06-05 14:05:02
C00001,1531.71,transfer,DE,2025-06-05 14:05:02
C00001,889.26,transfer,IT,2025-05-21 14:05:02
C00002,1719.09,transfer,ES,2025-06-04 14:05:02
C00415,1467.05,deposit,DE,2025-06-02 14:05:02
C00959,747.24,purchase,ES,2025-06-04 14:05:02
C00002,1315.58,payment,FR,2025-05-28 14:05:02
C00001,779.27,purchase,DE,2025-06-11 14:05:02
C00001,401.85,withdrawal,FR,2025-06-14 14:05:02
C00001,715.13,purchase,FR,2025-05-29 14:05:02
C00002,702.97,transfer,ES,2025-05-18 14:05:02
C00001,1253.03,transfer,DE,2025-06-15 14:05:02
C00001,234.06,withdrawal,ES,2025-06-09 14:05:02
C00001,109.46,deposit,FR,2025-05-23 14:05:02
C00002,1364.99,deposit,FR,2025-06-10 14:05:02
C00001,592.0,payment,FR,2025-06-07 14:05:02
C00002,1422.65,payment,ES,2025-05-23 14:05:02
C00001,1770.14,transfer,FR,2025-05-25 14:05:02
C00001,1877.09,payment,IT,2025-05-27 14:05:02
C00402,1705.76,deposit,DE,2025-06-11 14:05:02
C00853,1015.48,deposit,IT,2025-06-14 14:05:02
C00002,1609.68,payment,ES,2025-06-05 14:05:02
C00002,1186.86,transfer,ES,2025-06-05 14:05:02
C00001,718.24,payment,ES,2025-06-03 14:05:02
C00001,215.83,purchase,ES,2025-06-06 14:05:02
C00001,188.67,withdrawal,ES,2025-06-15 14:05:02
C00002,1842.91,deposit,DE,2025-05-24 14:05:02
C00456,1596.85,deposit,FR,2025-06-12 14:05:02
C00001,1653.3,purchase,FR,2025-05-26 14:05:02
C00001,1379.91,withdrawal,ES,2025-05-19 14:05:02
C00002,1056.27,withdrawal,ES,2025-06-05 14:05:02
C00001,615.4,transfer,FR,2025-06-09 14:05:02
C00001,1453.7,purchase,ES,2025-06-10 14:05:02
C00001,304.57,transfer,DE,2025-06-02 14:05:02
C00001,1564.18,payment,DE,2025-06-09 14:05:02
C00001,1876.53,transfer,IT,2025-06-10 14:05:02
C00385,1339.2,payment,IT,2025-05-21 14:05:02
C00001,1123.47,deposit,FR,2025-06-15 14:05:02
C00001,864.11,payment,ES,2025-06-07 14:05:02
C00893,1306.79,payment,DE,2025-06-08 14:05:02
C00001,301.68,deposit,ES,2025-05-24 14:05:02
C00001,1741.72,transfer,FR,2025-05-29 14:05:02
C00369,1161.8,purchase,FR,2025-05-29 14:05:02
C00001,1736.49,deposit,IT,2025-05-22 14:05:02
C00405,813.33,purchase,IT,2025-05-20 14:05:02
C00001,574.74,payment,ES,2025-05-20 14:05:02
C00900,496.71,deposit,IT,2025-06-08 14:05:02
C00002,672.38,payment,ES,2025-06-11 14:05:02
C00001,981.79,deposit,IT,2025-06-13 14:05:02
C00001,1615.35,transfer,IT,2025-05-28 14:05:02
C00781,1497.1,deposit,IT,2025-06-08 14:05:02
C00002,1168.65,purchase,DE,2025-05-26 14:05:02
C00001,1027.82,withdrawal,FR,2025-06-12 14:05:02
C00001,1308.71,payment,FR,2025-05-19 14:05:02
C00001,197.75,purchase,ES,2025-06-10 14:05:02
C00002,1032.91,payment,DE,2025-06-17 14:05:02
C00378,796.04,transfer,FR,2025-06-15 14:05:02
C00284,974.5,deposit,ES,2025-06-03 14:05:02
C00511,822.31,purchase,IT,2025-06-02 14:05:02
C00002,374.45,deposit,ES,2025-06-06 14:05:02
C00001,1088.78,payment,ES,2025-06-06 14:05:02
C00001,1336.93,deposit,FR,2025-06-17 14:05:02
C00001,240.27,transfer,DE,2025-05-20 14:05:02
C00001,356.02,deposit,DE,2025-06-02 14:05:02
C00001,205.38,transfer,FR,2025-05-24 14:05:02
C00001,1069.97,deposit,DE,2025-05-24 14:05:02
C00002,677.63,transfer,IT,2025-06-07 14:05:02
C00200,1636.88,withdrawal,FR,2025-06-10 14:05:02
C00002,1698.99,deposit,ES,2025-06-01 14:05:02
C00001,1353.54,transfer,ES,2025-05-18 14:05:02
C00978,793.76,deposit,DE,2025-05-22 14:05:02
C00001,395.5,payment,FR,2025-06-02 14:05:02
C00001,813.61,deposit,FR,2025-06-01 14:05:02
C00001,100.34,withdrawal,DE,2025-05-30 14:05:02
C00001,1735.94,purchase,DE,2025-06-14 14:05:02
C00001,1610.6,payment,ES,2025-06-08 14:05:02
C00001,528.02,deposit,ES,2025-05-28 14:05:02
C00001,839.69,payment,FR,2025-06-05 14:05:02
C00002,1487.52,deposit,FR,2025-06-17 14:05:02
C00001,485.48,deposit,FR,2025-05-30 14:05:02
C00002,118.6,transfer,FR,2025-06-02 14:05:02
C00001,1918.19,deposit,IT,2025-06-05 14:05:02
C00001,856.2,purchase,IT,2025-06-09 14:05:02
C00681,1629.46,purchase,DE,2025-05-29 14:05:02
C00002,94.74,purchase,FR,2025-05-20 14:05:02
C00001,13.68,purchase,DE,2025-05-24 14:05:02
C00002,692.26,purchase,DE,2025-05-19 14:05:02
C00002,757.35,transfer,IT,2025-05-19 14:05:02
C00002,36.12,withdrawal,FR,2025-06-17 14:05:02
C00002,1318.11,withdrawal,DE,2025-05-31 14:05:02
C00001,569.74,transfer,FR,2025-05-22 14:05:02
C00001,1102.45,purchase,ES,2025-06-12 14:05:02
C00001,771.37,withdrawal,FR,2025-06-02 14:05:02
C00001,1167.89,withdrawal,DE,2025-05-25 14:05:02
C00991,710.7,withdrawal,IT,2025-06-14 14:05:02
C00001,1230.25,payment,ES,2025-05-27 14:05:02
C00106,1343.78,transfer,ES,2025-05-29 14:05:02
C00001,1096.31,payment,ES,2025-06-17 14:05:02
C00353,110.85,withdrawal,ES,2025-05-25 14:05:02
C00001,1617.88,payment,DE,2025-06-07 14:05:02
C00001,568.49,deposit,DE,2025-06-02 14:05:02
C00001,208.0,deposit,FR,2025-05-29 14:05:02
C00001,1667.21,withdrawal,FR,2025-06-02 14:05:02
C00001,251.4,purchase,DE,2025-05-29 14:05:02
C00949,38.88,payment,FR,2025-06-01 14:05:02
C00547,451.27,deposit,DE,2025-06-15 14:05:02
C00001,1612.62,withdrawal,FR,2025-06-03 14:05:02
C00037,362.23,payment,DE,2025-06-16 14:05:02
C00002,390.52,payment,DE,2025-06-13 14:05:02
C00001,196.56,transfer,FR,2025-06-15 14:05:02
C00001,1097.37,payment,ES,2025-05-19 14:05:02
C00001,274.71,purchase,DE,2025-06-06 14:05:02
C00001,259.9,payment,FR,2025-06-16 14:05:02
C00261,1778.74,withdrawal,ES,2025-05-31 14:05:02
C00002,22.88,transfer,DE,2025-05-29 14:05:02
C00001,1363.19,purchase,DE,2025-06-14 14:05:02
C00002,965.75,withdrawal,DE,2025-06-10 14:05:02
C00002,1548.07,withdrawal,IT,2025-05-30 14:05:02
C00001,1810.13,payment,IT,2025-05-25 14:05:02
C00001,1324.26,payment,ES,2025-05-20 14:05:02
C00001,898.46,payment,DE,2025-06-04 14:05:02
C00001,408.55,deposit,IT,2025-06-04 14:05:02
C00001,1133.59,purchase,FR,2025-05-22 14:05:02
C00001,1626.9,transfer,FR,2025-06-09 14:05:02
C00001,1579.39,withdrawal,IT,2025-05-29 14:05:02
C00001,1963.43,purchase,DE,2025-06-05 14:05:02
C00001,885.59,purchase,DE,2025-05-23 14:05:02
C00001,1246.64,deposit,ES,2025-05-30 14:05:02
C00002,279.14,payment,DE,2025-06-15 14:05:02
C00002,473.94,purchase,DE,2025-06-16 14:05:02
C00002,680.68,withdrawal,DE,2025-05-29 14:05:02
C00001,879.77,purchase,ES,2025-05-23 14:05:02
C00001,1186.02,transfer,ES,2025-06-02 14:05:02
C00001,69.18,purchase,IT,2025-06-04 14:05:02
C00426,945.79,purchase,ES,2025-06-02 14:05:02
C00001,346.14,payment,DE,2025-06-05 14:05:02
C00001,1614.93,payment,IT,2025-06-12 14:05:02
C00502,129.84,payment,ES,2025-05-22 14:05:02
C00293,762.26,purchase,DE,2025-06-15 14:05:02
C00001,263.02,deposit,IT,2025-06-10 14:05:02
C00001,1198.31,payment,IT,2025-05-31 14:05:02
C00001,350.25,payment,FR,2025-06-05 14:05:02
C00957,944.7,transfer,FR,2025-05-28 14:05:02
C00002,1333.01,deposit,FR,2025-05-30 14:05:02
C00002,991.23,deposit,FR,2025-06-02 14:05:02
C00001,664.86,transfer,FR,2025-05-26 14:05:02
C00001,731.73,deposit,ES,2025-05-20 14:05:02
C00002,1963.16,transfer,IT,2025-05-29 14:05:02
C00001,846.79,payment,IT,2025-05-24 14:05:02
C00001,18.15,transfer,ES,2025-05-21 14:05:02
C00001,1885.69,withdrawal,FR,2025-06-13 14:05:02
